,Unnamed: 0,corredor,cod_mpio,departamento,cod_dpto,municipio,info_type,category,sub_category,keyword,place_id,name,types,latitude,longitude,address,average_rating,user_ratings_total,place_link,phone,website,opening_hours,review_1_rating,review_1_text,review_2_rating,review_2_text,review_3_rating,review_3_text,review_4_rating,review_4_text,review_5_rating,review_5_text,city
2500,2500,Corredor 2,15238,BOYACÁ,15,DUITAMA,Infraestructura Turística,Servicios Turísticos,Restaurantes,"""restaurante"", ""comida típica"", ""cafetería"", ""asadero"", ""gastronomía local""",ChIJM8h2amhrao4RObV5FlbxC60,"Cafe y Pan, amasijos mi tierrita","store,food,point_of_interest,establishment,cafe",5.7800658,-73.118093,"Cra. 20 #24-03, Paipa",4.7,3,https://maps.google.com/?cid=12469325345351906617,,,,4.0,Panapeira before being a cafe…,5.0,"Super recommended, excellent service and everything very delicious 😋 🍪🍩🍰🎂🥧🥮",5.0,,,,,,Cra. 20 #24-03
2501,2501,Corredor 2,15238,BOYACÁ,15,DUITAMA,Infraestructura Turística,Servicios Turísticos,Restaurantes,"""restaurante"", ""comida típica"", ""cafetería"", ""asadero"", ""gastronomía local""",ChIJ7dscf8RFao4RUptTFMI52cE,Restaurante y cafetería Caseritos,"point_of_interest,food,establishment,restaurant",5.7155704,-72.9289264,"Cra. 12 #1160, Sogamoso",,0,https://maps.google.com/?cid=13968259224993766226,,,,,,,,,,,,,,Cra. 12 #1160
2502,2502,Corredor 2,15238,BOYACÁ,15,DUITAMA,Infraestructura Turística,Servicios Turísticos,Restaurantes,"""restaurante"", ""comida típica"", ""cafetería"", ""asadero"", ""gastronomía local""",ChIJV1kfWwBHao4RwahX3p7PcZo,Cafeteria,"food,establishment,cafe,point_of_interest,store",5.755778299999999,-72.9089675,"Q34R+8C, Sogamoso",,0,https://maps.google.com/?cid=11128904435451275457,,,,,,,,,,,,,,Q34R+8C
2503,2503,Corredor 2,15238,BOYACÁ,15,DUITAMA,Infraestructura Turística,Servicios Turísticos,Restaurantes,"""restaurante"", ""comida típica"", ""cafetería"", ""asadero"", ""gastronomía local""",ChIJR_RXMWM_ao4RfgrxGHJn-Ns,Restaurante Tìpicos,"establishment,restaurant,point_of_interest,food",5.8090082,-73.02828459999999,"Cl 8 #37-93, Duitama",4.2,76,https://maps.google.com/?cid=15850532628272843390,320 3459487,,Monday: 11:00 AM – 5:30 PM|Tuesday: 11:00 AM – 9:00 PM|Wednesday: 11:00 AM – 9:00 PM|Thursday: 11:00 AM – 9:00 PM|Friday: 11:00 AM – 9:00 PM|Saturday: 11:00 AM – 9:00 PM|Sunday: 11:00 AM – 9:00 PM,4.0,"Very good service, everything very delicious",1.0,"Very bad service, cold food, raw meat. The service was terrible, they treated us reluctantly. The lemonade seemed to be made with dirty water. If you see it, continue on your way, I don't recommend the place.",5.0,Only improve the façade or image so that the excellent quality of the food and service can be seen.,4.0,It is a good place to eat but sometimes the food lacks seasoning and faster deliveries...it is spacious and comfortable,5.0,"A good menu, good dishes, clean, and best of all, excellent flavor accompanied by beautiful service, always at your service.",Cl 8 #37-93
2504,2504,Corredor 2,15238,BOYACÁ,15,DUITAMA,Infraestructura Turística,Servicios Turísticos,Restaurantes,"""restaurante"", ""comida típica"", ""cafetería"", ""asadero"", ""gastronomía local""",ChIJq6qqqmptao4Rtx5TF8S9DtE,"Restaurante ""El Parque Colonial""","point_of_interest,establishment,food,restaurant",5.7662479,-73.2478088,"Cra. 8 #7-27, Centro, Sotaquirá",4.5,32,https://maps.google.com/?cid=15064186453503450807,311 2256100,,Monday: Closed|Tuesday: Closed|Wednesday: Closed|Thursday: Closed|Friday: Closed|Saturday: 11:00 AM – 4:00 AM|Sunday: 11:00 AM – 4:00 AM,5.0,"Quite delicious, fair prices.
The service was good although for large groups it may take a while but it is worth it.
They receive payments in cash or transfer by nequi and Daviplata",5.0,Excellent service and delicious food. They gave us advice for the New Year's Eve dinner and still prepared it exquisitely for us. Highly recommended.,1.0,"The trout was delicious, but the service was terrible: they changed the ingredients on the dishes without warning, even drinks took a long time to arrive, they didn't accept credit cards despite several Visa notifications, the dishes weren't served on time, and they got caught up in serving only two tables.",5.0,Excellent service... Delicious food 😋,5.0,"The spectacular Sotaquireños Indians, comfortable prices and good options in other dishes. Quick service, it's a pretty nice place.",Centro
2505,2505,Corredor 2,15238,BOYACÁ,15,DUITAMA,Infraestructura Turística,Servicios Turísticos,Restaurantes,"""restaurante"", ""comida típica"", ""cafetería"", ""asadero"", ""gastronomía local""",ChIJTwhfEU85ao4RSAcG8ZQ8bXE,Restaurante El sitio para comer,"restaurant,establishment,point_of_interest,food",5.871696,-72.983341,"Cl. 6 #N 4 -79, Santa Rosa de Viterbo",4.3,39,https://maps.google.com/?cid=8173255509143848776,,,Monday: 11:25 AM – 3:00 PM|Tuesday: 11:25 AM – 3:00 PM|Wednesday: 11:25 AM – 3:00 PM|Thursday: 11:25 AM – 3:00 PM|Friday: 11:25 AM – 3:00 PM|Saturday: 11:25 AM – 3:00 PM|Sunday: Closed,1.0,"Very bad service, they didn't bring me the full menu but they charged me for everything and the lady I complained to was rude, I don't recommend it.",5.0,"Excellent place to have lunch and spend a pleasant time, delicious food, good service and impeccable facilities",4.0,"Good lunch of the day with fruit or soup, simple, delicious and economical",4.0,"Good restaurant, quality and homemade food.",5.0,Good service and the food was delicious,Cl. 6 #N 4 -79
2506,2506,Corredor 2,15238,BOYACÁ,15,DUITAMA,Infraestructura Turística,Servicios Turísticos,Restaurantes,"""restaurante"", ""comida típica"", ""cafetería"", ""asadero"", ""gastronomía local""",ChIJgb9ifABrao4Rcx5oR7TbPhM,Cafetería,"point_of_interest,cafe,food,store,establishment",5.779005199999999,-73.1055645,"Dg. 39 #19-27, Paipa",,0,https://maps.google.com/?cid=1386787302615293555,,,,,,,,,,,,,,Dg. 39 #19-27
2508,2508,Corredor 2,15238,BOYACÁ,15,DUITAMA,Infraestructura Turística,Servicios Turísticos,Restaurantes,"""restaurante"", ""comida típica"", ""cafetería"", ""asadero"", ""gastronomía local""",ChIJt7aTh6Ntao4RF__dUzoHAPY,Restaurante,"establishment,food,point_of_interest,restaurant",5.7644832,-73.247056,"a 5-87, Cl. 6 #5-1",4.0,2,https://maps.google.com/?cid=17726176080426827543,,,Monday: 6:00 AM – 8:00 PM|Tuesday: 6:00 AM – 8:00 PM|Wednesday: 6:00 AM – 8:00 PM|Thursday: 6:00 AM – 8:00 PM|Friday: 6:00 AM – 8:00 PM|Saturday: 6:00 AM – 8:00 PM|Sunday: 6:00 AM – 8:00 PM,4.0,Ok,4.0,,,,,,,,a 5-87
2509,2509,Corredor 2,15238,BOYACÁ,15,DUITAMA,Infraestructura Turística,Servicios Turísticos,Restaurantes,"""restaurante"", ""comida típica"", ""cafetería"", ""asadero"", ""gastronomía local""",ChIJXxzF3DlHao4RhHBgkSvVdqo,RESTAURANTE COMIDA TIPICA BOYACENSE,"food,restaurant,establishment,point_of_interest",5.7801775,-72.9808062,Nobsa,,0,https://maps.google.com/?cid=12283239416798933124,,,,,,,,,,,,,,
2510,2510,Corredor 2,15238,BOYACÁ,15,DUITAMA,Infraestructura Turística,Servicios Turísticos,Restaurantes,"""restaurante"", ""comida típica"", ""cafetería"", ""asadero"", ""gastronomía local""",ChIJ32p3T9M_ao4RetF58n49IkQ,Restaurante tipico La carta,"food,establishment,point_of_interest,restaurant",5.8298236,-73.0335525,"Cl. 17 #13-75, Centro-Sur, Duitama",2.9,19,https://maps.google.com/?cid=4909554159230505338,313 3855916,,Monday: 7:00 AM – 5:00 PM|Tuesday: 7:00 AM – 5:00 PM|Wednesday: 7:00 AM – 5:00 PM|Thursday: 7:00 AM – 5:00 PM|Friday: 7:00 AM – 5:00 PM|Saturday: 7:00 AM – 5:00 PM|Sunday: 7:00 AM – 5:00 PM,1.0,"The food is horrible, it smells bad, the quality is low, the customer service is terrible, it's too hot, unbearable, simply horrible.",1.0,"Terrible customer service, the food is terrible and takes a long time, the atmosphere is too noisy and it is unbearably hot",1.0,"Bad food, terrible customer service",1.0,"Terrible customer service, the food smells bad, they treated us terribly for mentioning that it smelled like it was spoiled, very expensive for the quality of the dishes.",5.0,"I ordered very tasty Creole catfish and a good portion for the price, the regular lunch is also good.",Centro-Sur
2511,2511,Corredor 2,15238,BOYACÁ,15,DUITAMA,Infraestructura Turística,Servicios Turísticos,Restaurantes,"""restaurante"", ""comida típica"", ""cafetería"", ""asadero"", ""gastronomía local""",ChIJq_4zWgA_ao4Rv14F24LgWvs,Taita´s Gastrobar Café,"cafe,store,point_of_interest,establishment,restaurant,food,bar",5.8278656,-73.03535529999999,"Cl 14 #14 - 35, Centro-Sur, Duitama",5.0,7,https://maps.google.com/?cid=18112035704048803519,301 8062801,https://wa.link/sna6nv,Monday: 9:30 AM – 8:30 PM|Tuesday: 9:30 AM – 8:30 PM|Wednesday: 9:30 AM – 8:30 PM|Thursday: 9:30 AM – 8:30 PM|Friday: 9:30 AM – 9:30 PM|Saturday: 9:30 AM – 9:30 PM|Sunday: 9:30 AM – 6:30 PM,5.0,The service is incredible and the food is very good. The burgers have a lot of personality - La Sotaquirá is crazy good. Highly recommended.,5.0,"Excellent place! From the entrance, you feel an atmosphere of peace and tranquility.
The service and attention feel familiar.
The love and dedication to serving you and generating the best recommendation are evident!
They take the time to recommend you with a smile, and that's why we are so happy.
So, excellent service! Excellent attention! Excellent place!
Perfect for unwinding!",5.0,"La comida muy rica y el servicio super rápido, la atención fue excelente. Recomendado!",5.0,"I really visited this place and loved it. The food is delicious, and the people who run it do a great job. I recommend the Paipa burger...it's a hit.",5.0,The cuts of meat and preparations are absolutely spectacular. The quality/price ratio is excellent. The cakes are delicious and fresh,Centro-Sur
2512,2512,Corredor 2,15238,BOYACÁ,15,DUITAMA,Infraestructura Turística,Servicios Turísticos,Restaurantes,"""restaurante"", ""comida típica"", ""cafetería"", ""asadero"", ""gastronomía local""",ChIJWzt1GCdBao4RcefVdtYtN4k,Piqueteadero Chusma.,"food,point_of_interest,restaurant,establishment",5.748107900000001,-72.9966237,62,,0,https://maps.google.com/?cid=9887421906055194481,,,Monday: 7:00 AM – 8:00 PM|Tuesday: 7:00 AM – 8:00 PM|Wednesday: 7:00 AM – 8:00 PM|Thursday: 7:00 AM – 8:00 PM|Friday: 7:00 AM – 8:00 PM|Saturday: 7:00 AM – 8:00 PM|Sunday: 7:00 AM – 8:00 PM,,,,,,,,,,,
2514,2514,Corredor 2,15238,BOYACÁ,15,DUITAMA,Infraestructura Turística,Servicios Turísticos,Restaurantes,"""restaurante"", ""comida típica"", ""cafetería"", ""asadero"", ""gastronomía local""",ChIJjd_UYEJrao4RSHKoj_YTIkA,Café Aquí y ahora - Paipa,"food,cafe,point_of_interest,establishment,store",5.7796132,-73.1174868,"Cl 25, Paipa",4.5,63,https://maps.google.com/?cid=4621278117328613960,,,Monday: 8:00 AM – 7:30 PM|Tuesday: 8:00 AM – 7:30 PM|Wednesday: 8:00 AM – 7:30 PM|Thursday: 8:00 AM – 7:30 PM|Friday: 8:00 AM – 7:30 PM|Saturday: 8:00 AM – 7:30 PM|Sunday: 8:00 AM – 7:30 PM,3.0,Normal,5.0,"The best coffee in Paipa. They offer several brewing methods, and the baristas are very friendly and knowledgeable. We ordered Chemex and V60. Recommended!",5.0,"One of the best recent cafes in Paipa, it has a wide catalog of food and drinks, portions appropriate for the price.

The decoration and real estate is very beautiful.
The staff is very attentive and they have their own brand of coffee.

They accept card payments",5.0,"Excellent service and experience, we ordered a V60, the explanation and level of the hostess (Rocío) was exceptional... The special coffee was very good... 100% recommended•••",5.0,10/10 I go every week 😜 the best coffee in Boyaca! Andrea always assists us and is excellent. All the cafe guys very attentive.,Cl 25
2515,2515,Corredor 2,15238,BOYACÁ,15,DUITAMA,Infraestructura Turística,Servicios Turísticos,Restaurantes,"""restaurante"", ""comida típica"", ""cafetería"", ""asadero"", ""gastronomía local""",ChIJSybjCe5qao4R1i9deD3o1zA,Empanadas Típicas Del Valle,"establishment,point_of_interest,restaurant,food",5.7787134,-73.1172696,"Cra. 19, Paipa",,0,https://maps.google.com/?cid=3519536984523354070,,,Monday: 10:00 AM – 9:00 PM|Tuesday: 10:00 AM – 9:00 PM|Wednesday: 10:00 AM – 9:00 PM|Thursday: 10:00 AM – 9:00 PM|Friday: 10:00 AM – 9:00 PM|Saturday: 10:00 AM – 9:00 PM|Sunday: 10:00 AM – 9:00 PM,,,,,,,,,,,Cra. 19
